Date,ATA,ATA4,FC,MEPN,EC,Station,Campus,RS,CURR_ALLOC,QOH,QIT,OQAS,IQAS,QUB,QRI,Campus_Rec_Alloc,Campus_Alloc,Campus_QOH,Campus_QIT,Campus_OQAS,Campus_IQAS,Campus_QUB,Campus_QRI,Bin_Balance,Empty_Bin,RS_Campus,RS_Rec_Alloc,RS_Alloc,RS_QOH,RS_QIT,RS_OQAS,RS_IQAS,RS_QUB,RS_QRI,SO_MEPN,SO_Date,ORDER_STATUS_IND,SO_Qty,Fill_Station,FS_Campus,FS_Rec_Alloc,FS_Alloc,FS_QOH,FS_QIT,FS_IQAS,FS_OQAS,FS_QUB,FS_QRI,Campus_SO_Qty,Action,Aged_SO,Mgr_Name,Planner_Name
3/12/2019,36,3600,31,31-3600-9-0002,0,DEN,DEN,JJR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,SFO,1,0,0,0,0,0,0,0,31-3600-9-0002,3/7/2019,O,1,JJR,SFO,3,NULL,0,0,0,0,0,0,1,NULL,No,Mark Decker,Shannon Lepore
3/12/2019,36,3600,31,31-3600-9-0002,0,MEX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,1,0,0,0,0,0,0,0,31-3600-9-0002,1/30/2019,O,1,JJR,SFO,3,NULL,0,0,0,0,0,0,0,NULL,Yes,Mark Decker,Shannon Lepore
3/12/2019,36,3600,31,31-3600-9-0002,0,MOR,IAH,JJR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,SFO,1,0,0,0,0,0,0,0,31-3600-9-0002,1/6/2019,O,1,JJR,SFO,3,NULL,0,0,0,0,0,0,1,NULL,Yes,Mark Decker,Shannon Lepore
3/12/2019,36,3600,31,31-3600-9-0002,0,SEA,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,1,0,0,0,0,0,0,0,31-3600-9-0002,1/30/2019,O,1,JJR,SFO,3,NULL,0,0,0,0,0,0,0,NULL,Yes,Mark Decker,Shannon Lepore
3/12/2019,36,3612,31,31-3612-9-9001,2,DEN,DEN,DEN,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,DEN,1,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Mark Decker,Shannon Lepore
3/12/2019,36,3612,31,31-3612-9-9001,2,SFO,SFO,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,3,1,1,0,0,0,0,0,31-3612-9-9001,1/19/2019,O,1,ORJ,ORD,4,1,1,0,0,0,0,0,1,NULL,Yes,Mark Decker,Shannon Lepore
3/12/2019,36,3612,31,31-3612-9-9005,1,PDX,LINE,HDW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,IAH,22,2,1,0,0,0,0,0,31-3612-9-9005,3/10/2019,O,1,HDW,IAH,23,2,1,0,0,0,0,0,0,Flip,No,Mark Decker,Shannon Lepore
3/12/2019,36,3614,31,31-3614-9-9001,1,DEN,DEN,JJR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,1,0,31-3614-9-9001,2/7/2019,O,1,JJR,SFO,3,1,0,0,0,0,1,0,1,NULL,Yes,Mark Decker,Shannon Lepore
3/12/2019,36,3614,31,31-3614-9-9001,1,MOR,IAH,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,1,0,31-3614-9-9001,12/27/2018,O,1,JJR,SFO,3,1,0,0,0,0,1,0,1,NULL,Yes,Mark Decker,Shannon Lepore
3/12/2019,36,3614,31,31-3614-9-9001,1,ORT,ORD,JJR,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,1,0,31-3614-9-9001,12/4/2018,O,1,JJR,SFO,3,1,0,0,0,0,1,0,1,NULL,Yes,Mark Decker,Shannon Lepore
3/12/2019,36,3614,31,31-3614-9-9001,1,PDX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Mark Decker,Shannon Lepore
3/12/2019,36,3614,31,31-3614-9-9001,1,SEA,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,1,1,0,0,0,0,1,0,31-3614-9-9001,2/27/2019,O,1,JJR,SFO,3,1,0,0,0,0,1,0,0,NULL,No,Mark Decker,Shannon Lepore
3/12/2019,36,3615,31,31-3615-9-9001,1,PDX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,10,1,13,0,0,0,0,0,31-3615-9-9001,3/10/2019,O,1,SMB,SFO,1,1,10,0,0,0,0,0,0,NULL,No,Mark Decker,Shannon Lepore
3/12/2019,38,3813,31,31-3813-9-9001,0,SMB,SFO,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,4,1,1,0,0,0,0,0,31-3813-9-9001,3/3/2019,O,1,ORJ,ORD,5,1,1,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,38,3831,31,31-3831-9-0001,0,IAD,IAD,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,4,1,0,0,0,0,0,0,31-3831-9-0001,1/22/2019,O,1,ORJ,ORD,5,1,0,0,0,0,0,0,1,NULL,Yes,Matthew Papes,Cindy Ortega
3/12/2019,38,3831,31,31-3831-9-0001,0,ORD,ORD,ORJ,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,Under,Yes,ORD,4,1,0,0,0,0,0,0,31-3831-9-0001,2/24/2019,O,1,ORJ,ORD,5,1,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,38,3831,31,31-3831-9-0001,0,SMB,SFO,ORJ,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,Under,Yes,ORD,4,1,0,0,0,0,0,0,31-3831-9-0001,2/28/2019,O,1,ORJ,ORD,5,1,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,38,3832,31,31-3832-9-0001,3,EWR,EWR,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,10,0,2,0,1,0,0,0,31-3832-9-0001,3/11/2019,O,1,ORJ,ORD,11,1,3,0,0,1,0,0,1,Flip,No,Matthew Papes,Cindy Ortega
3/12/2019,38,3832,31,31-3832-9-0002,3,EWR,EWR,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,7,1,0,0,0,0,0,0,31-3832-9-0002,3/6/2019,O,1,ORJ,ORD,8,1,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,38,3832,31,31-3832-9-0002,3,MOR,IAH,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,7,1,0,0,0,0,0,0,31-3832-9-0002,3/9/2019,O,1,ORJ,ORD,8,1,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,38,3832,31,31-3832-9-0002,3,ORD,ORD,ORJ,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,Under,Yes,ORD,7,1,0,0,0,0,0,0,31-3832-9-0002,3/8/2019,O,1,ORJ,ORD,8,1,0,0,0,0,0,0,1,NULL,No,Matthew Papes,Cindy Ortega
3/12/2019,41,4110,31,31-4110-9-0001,2,EWR,EWR,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,3,1,1,0,0,0,0,0,31-4110-9-0001,2/23/2019,O,1,ORJ,ORD,4,1,1,0,0,0,0,0,1,NULL,No,Robert Aten,Mahendra Shah
3/12/2019,41,4110,31,31-4110-9-0001,2,MOR,IAH,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,3,1,1,0,0,0,0,0,31-4110-9-0001,1/5/2019,O,1,ORJ,ORD,4,1,1,0,0,0,0,0,1,NULL,Yes,Robert Aten,Mahendra Shah
3/12/2019,41,4110,31,31-4110-9-0001,2,SMB,SFO,ORJ,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Under,Yes,ORD,3,1,1,0,0,0,0,0,31-4110-9-0001,2/10/2019,O,1,ORJ,ORD,4,1,1,0,0,0,0,0,2,NULL,No,Robert Aten,Mahendra Shah
3/12/2019,41,4112,31,31-4112-9-9001,1,ORT,ORD,JJR,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,Under,Yes,SFO,6,2,5,0,0,0,0,1,31-4112-9-9001,3/9/2019,O,1,SMB,SFO,1,2,5,0,0,0,0,1,1,NULL,No,Robert Aten,Mahendra Shah
3/12/2019,42,4226,31,31-4226-9-0002,1,EWR,EWR,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,14,1,7,0,0,0,0,0,31-4226-9-0002,3/10/2019,O,1,SMB,SFO,1,1,6,0,0,0,0,0,1,NULL,No,Matthew Papes,Aaron Paul
3/12/2019,45,4545,31,31-4545-9-0001,2,LGA,LINE,ORJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,ORD,13,1,1,0,0,0,4,0,31-4545-9-0001,2/10/2019,O,1,ORD,ORD,1,1,1,0,0,0,4,0,0,NULL,No,Matthew Papes,Kim Williams
3/12/2019,46,4621,31,31-4621-9-0001,2,IAD,IAD,JJR,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,SFO,10,2,2,0,0,0,0,0,31-4621-9-0001,3/7/2019,O,1,ORD,ORD,1,1,2,0,0,0,0,0,1,NULL,No,Matthew Papes,Kim Williams
3/12/2019,47,4710,31,31-4710-9-9003,0,IAD,IAD,JJR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,SFO,0,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,Create SO,N/A,Robert Aten,Karl Rathkamp
3/12/2019,47,4710,31,31-4710-9-9003,0,MOR,IAH,JJR,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Under,Yes,SFO,0,1,0,0,0,0,0,0,31-4710-9-9003,2/27/2019,O,1,JJR,SFO,0,1,0,0,0,0,0,0,1,NULL,No,Robert Aten,Karl Rathkamp
3/12/2019,47,4710,31,31-4710-9-9003,0,SMB,SFO,SMB,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Under,Yes,SFO,0,1,0,0,0,0,0,0,31-4710-9-9003,3/3/2019,O,1,JJR,SFO,0,1,0,0,0,0,0,0,1,NULL,No,Robert Aten,Karl Rathkamp
3/12/2019,49,4917,31,31-4917-9-0001,2,DEN,DEN,ORJ,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Under,Yes,ORD,3,1,1,0,0,0,0,0,31-4917-9-0001,2/27/2019,O,1,ORJ,ORD,4,1,1,0,0,0,0,0,1,NULL,No,Lance Longbein,Debbie Baker
3/12/2019,49,4932,31,31-4932-9-9001,2,PDX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,13,2,3,0,0,0,0,1,31-4932-9-9001,3/11/2019,O,1,JJR,SFO,15,2,3,0,0,0,0,1,0,Flip,No,Lance Longbein,Debbie Baker
3/12/2019,49,4961,31,31-4961-9-0001,0,PDX,LINE,JJR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under,Yes,SFO,5,1,0,1,0,0,0,0,31-4961-9-0001,3/11/2019,O,1,JJR,SFO,7,1,0,1,0,0,0,0,0,Flip,No,Lance Longbein,Debbie Baker
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,`,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
